Name,Year,Team,Split_position,final_position,final_position_spec,final_hier_num,TotalYearsInNFL,Past5yrsWinningPerc_best,Past5yrsWinningPerc_avg,HC,Coord,cumul_emb0,cumul_emb1,cumul_emb2,cumul_emb3,cumul_emb4,cumul_emb5,cumul_emb6,cumul_emb7,no_node_emb
Mike Miller,2011,Arizona Cardinals (NFL),offensive coordinator,OC,OC,2,11,0.625,0.5,0,1,1.364900827407837,-0.9488998055458068,-1.0741044282913208,0.5312979817390442,-0.7840551137924194,-0.14473436772823334,0.26445326209068304,-0.01677684113383293,0
Chris Miller,2011,Arizona Cardinals (NFL),quarterbacks,O,QB,3,2,0.625,0.469,0,0,1.7647087574005127,-1.0036606788635254,-1.1537208557128906,0.4687230885028839,-0.9062967896461488,0.14848758280277252,0.5903333425521851,0.09405446797609328,0
Tommie Robinson,2011,Arizona Cardinals (NFL),running backs,O,RB,3,1,0.312,0.312,0,0,1.6355116367340088,-0.9379977583885192,-1.3590428829193115,0.2393147200345993,-0.7885596752166748,0.003549596993252635,0.4998012483119965,0.12495838105678557,0
Freddie Kitchens,2011,Arizona Cardinals (NFL),tight ends,O,TE,3,5,0.625,0.512,0,0,1.3701233863830566,-0.22175432741642,-1.3901416063308716,-0.16453653573989868,-0.7748735547065735,-0.08668094128370285,0.7768998742103577,-0.01888110116124153,0
John McNulty,2011,Arizona Cardinals (NFL),wide receivers,O,WR,3,8,0.625,0.469,0,0,1.334916353225708,-0.16238531470298767,-0.9140303134918212,-0.15534332394599915,-0.5803059339523315,0.14382793009281158,0.8582148551940918,0.2569703161716461,0
Russ Grimm,2012,Arizona Cardinals (NFL),offensive line,O,OL,3,20,0.625,0.495,0,0,0.052154839038848884,-0.09542125463485718,-0.867811381816864,0.456071674823761,-0.8044771552085876,-0.191952183842659,0.1193377897143364,0.30638694763183594,0
Louie Cioffi,2012,Arizona Cardinals (NFL),defensive backs,D,Sec,3,1,0.5,0.5,0,0,0.7870210409164429,-0.12321943044662476,-2.5967037677764893,1.856050968170166,-1.6149369478225708,0.04284948855638504,0.6183375716209412,1.055461883544922,0
Ray Horton,2012,Arizona Cardinals (NFL),defensive coordinator,DC,DC,2,18,0.75,0.637,0,1,-0.09511111676692964,0.05198125168681145,-0.8180882334709167,1.2927639484405518,-0.759653627872467,-0.3948003649711609,0.34134945273399353,0.18587905168533325,0
Ron Aiken,2012,Arizona Cardinals (NFL),defensive line,D,DL,3,5,0.625,0.5,0,0,0.5564714074134827,-0.2295211106538773,-1.1869511604309082,0.9518173933029176,-0.8572788238525391,0.3359962701797485,0.243946373462677,0.7330223917961121,0
Ken Whisenhunt,2012,Arizona Cardinals (NFL),head coach,HC,HC,1,15,0.625,0.5,1,0,0.3392775058746338,-0.16486980020999908,-1.1457979679107666,0.8965033888816833,-0.5490219593048096,-0.13867409527301788,-0.17999500036239624,0.20611751079559326,0
Matt Raich,2012,Arizona Cardinals (NFL),linebackers,D,LB,3,5,0.625,0.479,0,0,0.4366139471530914,-0.21679344773292544,-1.7943358421325684,1.0600781440734863,-1.2473690509796145,0.5722369551658629,0.18706676363945007,0.6091453433036804,0
Mike Miller,2012,Arizona Cardinals (NFL),offensive coordinator,OC,OC,2,12,0.625,0.5,0,1,0.14357508718967438,-0.3760858476161957,-1.425508737564087,1.0691323280334473,-1.0378241539001465,0.4929087460041046,-0.3189276456832886,0.5946072340011597,0
Ryan Slowik,2012,Arizona Cardinals (NFL),outside linebackers,D,LB,3,3,0.0,0.0,0,0,0.5352014303207397,-0.3109847903251648,-2.0735366344451904,1.3830132484436035,-1.3082194328308103,0.2602266073226929,0.4220151305198669,0.976941168308258,0
John McNulty,2012,Arizona Cardinals (NFL),quarterbacks,O,QB,3,9,0.625,0.479,0,0,0.5701699256896973,-0.2534044981002808,-1.4853051900863647,0.2341747134923935,-0.8195492029190063,0.5136771202087402,0.4414444267749785,0.5342024564743042,0
Tommie Robinson,2012,Arizona Cardinals (NFL),running backs,O,RB,3,2,0.5,0.406,0,0,0.469527393579483,-0.18925508856773374,-1.8733086585998533,1.4075509309768677,-1.351884841918945,0.6772099733352661,0.2214110642671585,0.5870437026023865,0
Freddie Kitchens,2012,Arizona Cardinals (NFL),tight ends,O,TE,3,6,0.625,0.5,0,0,0.4992221593856812,-0.2272433787584305,-1.860516905784607,0.5325416326522827,-0.8556289672851562,0.5896524786949158,0.2809804081916809,0.22941815853118894,0
Frank Reich,2012,Arizona Cardinals (NFL),wide receivers,O,WR,3,4,0.875,0.542,0,0,0.9186989068984984,-0.4316447377204895,1.382507085800171,0.4325191378593445,-1.4609047174453735,-0.5168828964233398,-0.9410440921783448,-0.512758731842041,0
Kevin Ross,2013,Arizona Cardinals (NFL),cornerbacks,D,Sec,3,8,0.5,0.5,0,0,0.14920955896377566,-0.0897442176938057,0.4310581386089325,0.4069984555244446,-0.9931199550628662,-0.5850816369056702,0.3124271631240845,-0.1734849065542221,0
Nick Rapone,2013,Arizona Cardinals (NFL),defensive backs,D,Sec,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Todd Bowles,2013,Arizona Cardinals (NFL),defensive coordinator,DC,DC,2,13,0.688,0.432,0,1,0.08317624032497406,0.22017653286457065,-1.1152400970458984,0.5292816758155823,-0.4682677090167999,0.3176330029964447,0.3211174011230469,0.3327652812004089,0
Brentson Buckner,2013,Arizona Cardinals (NFL),defensive line,D,DL,3,3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Bruce Arians,2013,Arizona Cardinals (NFL),head coach,HC,HC,1,20,0.75,0.7,1,0,0.3046441078186035,0.6477428674697876,-0.15649491548538208,0.5656997561454773,-0.7390300035476685,-0.2133691608905792,-0.5797315239906311,0.16154301166534424,0
Mike Caldwell,2013,Arizona Cardinals (NFL),linebackers,D,LB,3,5,0.5,0.375,0,0,-0.7162797451019287,0.19028115272521973,-0.22898508608341214,0.942824125289917,-1.6059255599975586,0.8353902101516724,1.466768503189087,0.7934132814407349,0
Harold Goodwin,2013,Arizona Cardinals (NFL),offensive coordinator,OC,OC,2,9,0.688,0.688,0,1,0.6869528293609619,0.836944043636322,-0.0008312583086080849,1.1710911989212036,-0.8118878602981567,0.05805449932813645,-0.6352266073226929,0.016868293285369873,0
James Bettcher,2013,Arizona Cardinals (NFL),outside linebackers,D,LB,3,1,0.0,0.0,0,0,1.2285071611404421,0.2517527639865875,0.1560678780078888,0.906422793865204,-1.4694713354110718,-0.1740892082452774,-0.9058895707130432,-0.5330554246902466,0
Freddie Kitchens,2013,Arizona Cardinals (NFL),quarterbacks,O,QB,3,7,0.625,0.462,0,0,0.10221660137176514,0.34229573607444763,-1.552903413772583,0.9035770893096924,-0.15194155275821686,0.5445933341979979,-0.3243722915649414,1.1271435022354126,0
Stump Mitchell,2013,Arizona Cardinals (NFL),running backs,O,RB,3,0,0.5,0.375,0,0,-2.0185372829437256,-0.6462769508361816,0.3766951858997345,0.35872045159339905,-0.33302268385887146,0.10708045959472656,0.15179800987243652,0.6357539892196655,0
Rick Christophel,2013,Arizona Cardinals (NFL),tight ends,O,TE,3,0,0.0,0.0,0,0,-0.02179413661360741,0.0917014107108116,-0.5350657105445862,0.2425731867551804,-0.7966187596321106,0.28376880288124084,0.229836568236351,0.17229527235031128,0
Darryl Drake,2013,Arizona Cardinals (NFL),wide receivers,O,WR,3,9,0.688,0.563,0,0,0.4052983820438385,-1.0378974676132202,0.3734937608242035,0.5320646166801453,-0.9809783101081848,0.8374120593070984,-0.7864187955856323,-0.1348154991865158,0
Kevin Ross,2014,Arizona Cardinals (NFL),cornerbacks,D,Sec,3,9,0.625,0.562,0,0,-0.23493649065494535,-0.3908981382846832,0.4917967617511749,0.5495375990867615,-0.6086540818214417,-0.17133930325508118,0.2019236981868744,0.3962909281253815,0
Nick Rapone,2014,Arizona Cardinals (NFL),defensive backs,D,Sec,3,0,0.625,0.625,0,0,0.41396990418434143,-0.4923589527606964,0.11358056962490083,0.8836122155189514,-0.9939514398574828,1.0637071132659912,0.10172906517982484,1.732813000679016,0
Todd Bowles,2014,Arizona Cardinals (NFL),defensive coordinator,DC,DC,2,14,0.625,0.4,0,1,-0.37927591800689703,0.3426986038684845,-0.7181566953659058,0.5794953107833862,-0.10404622554779053,0.41596078872680653,0.01783013343811035,0.8994243741035461,0
Brentson Buckner,2014,Arizona Cardinals (NFL),defensive line,D,DL,3,4,0.625,0.625,0,0,0.4081081748008728,-0.4013303220272064,0.13512273132801056,0.9963276386260986,-0.7700405716896057,0.967429518699646,-0.027426185086369514,1.529611110687256,0
Bruce Arians,2014,Arizona Cardinals (NFL),head coach,HC,HC,1,21,0.75,0.675,1,0,0.4578079581260681,0.5012499094009399,0.13464175164699554,0.13483013212680814,-0.7182173728942871,0.09497646242380142,0.004361690487712622,0.9546025395393372,0
Mike Caldwell,2014,Arizona Cardinals (NFL),linebackers,D,LB,3,6,0.625,0.458,0,0,-0.07925523817539215,-0.5870223641395569,0.02878332324326038,0.9818931818008424,-0.4199956655502319,0.7328421473503113,0.7884652018547058,1.5595710277557373,0
Harold Goodwin,2014,Arizona Cardinals (NFL),offensive coordinator,OC,OC,2,10,0.688,0.656,0,1,0.4756999909877777,0.3221490085124969,0.1042596474289894,0.6287001967430115,-0.7632609009742737,0.3959317207336426,0.0831201821565628,1.0940726995468142,0
James Bettcher,2014,Arizona Cardinals (NFL),outside linebackers,D,LB,3,2,0.625,0.625,0,0,0.7872922420501709,-0.13538116216659546,-0.06775245070457457,0.8346147537231445,-1.2088613510131836,0.4579949080944061,-0.0797717347741127,1.243079423904419,0
Freddie Kitchens,2014,Arizona Cardinals (NFL),quarterbacks,O,QB,3,8,0.625,0.475,0,0,0.05114831402897835,0.3893523514270783,-0.511904776096344,0.6573299169540405,-0.3875541687011719,0.9514425992965698,0.014995565637946129,1.5290743112564087,0
Stump Mitchell,2014,Arizona Cardinals (NFL),running backs,O,RB,3,0,0.625,0.375,0,0,-0.21955835819244385,-0.8423538804054259,0.5704944729804993,-0.17844872176647186,0.45082449913024897,0.1253884732723236,0.2490243762731552,1.2244325876235962,0
Rick Christophel,2014,Arizona Cardinals (NFL),tight ends,O,TE,3,1,0.625,0.625,0,0,0.2249794602394104,-0.3471585810184479,-0.16284075379371646,0.6251710653305054,-0.678181529045105,0.6475793123245239,0.2631863653659821,1.3073830604553225,0
Darryl Drake,2014,Arizona Cardinals (NFL),wide receivers,O,WR,3,10,0.688,0.575,0,0,-0.1386914700269699,-0.5468252897262573,0.4053799211978912,0.9811572432518004,-0.7228831648826599,0.4033646583557129,-0.6033530831336975,0.44597962498664856,0
Kevin Ross,2015,Arizona Cardinals (NFL),cornerbacks,D,Sec,3,10,0.688,0.604,0,0,0.21875174343585968,-0.18736815452575686,0.431745171546936,0.3185083568096161,-0.5088892579078674,-0.40387508273124695,0.5871061086654663,0.7413913607597351,0
Nick Rapone,2015,Arizona Cardinals (NFL),defensive backs,D,Sec,3,0,0.688,0.656,0,0,-0.4137106537818909,-0.627526581287384,0.5493748188018799,0.5561543107032776,-0.3005535900592804,0.7679019570350647,0.1648738980293274,1.5127019882202148,0
James Bettcher,2015,Arizona Cardinals (NFL),defensive coordinator,DC,DC,2,3,0.688,0.656,0,1,-0.5953896045684814,-0.023750144988298416,0.29048946499824524,0.5524570345878601,-0.6819862127304077,0.4349561035633087,-0.2799348533153534,1.5802316665649414,0
Brentson Buckner,2015,Arizona Cardinals (NFL),defensive line,D,DL,3,5,0.688,0.656,0,0,-0.3643869161605835,-0.3956288695335388,0.6973592638969421,0.7689510583877563,-0.33432143926620483,0.772628664970398,0.014308823272585869,1.8481327295303345,0
Bruce Arians,2015,Arizona Cardinals (NFL),head coach,HC,HC,1,22,0.75,0.7,1,0,-0.1457529515028,0.25403743982315063,0.4081960320472717,0.15279237926006314,-0.7648724317550659,0.7645614147186279,-0.0051536126993596545,0.7877333760261536,0
Bob Sanders,2015,Arizona Cardinals (NFL),linebackers,D,LB,3,14,0.375,0.288,0,0,0.6895251274108887,0.5222997069358826,0.4154607951641083,-0.824091911315918,0.10602376610040663,-0.31376099586486816,-0.0041437698528170586,0.21304599940776825,0
Harold Goodwin,2015,Arizona Cardinals (NFL),offensive coordinator,OC,OC,2,11,0.688,0.667,0,1,-0.4608525335788727,0.24519798159599304,0.538927435874939,0.3630786538124085,-0.3657611608505249,0.7147557735443115,-0.1346888542175293,1.101126194000244,0
Freddie Kitchens,2015,Arizona Cardinals (NFL),quarterbacks,O,QB,3,9,0.688,0.487,0,0,-0.005417340435087681,0.17278924584388733,0.1849766969680786,-0.0829109251499176,0.2558199763298035,0.9320001602172852,0.049443285912275314,1.6328982114791868,0
Stump Mitchell,2015,Arizona Cardinals (NFL),running backs,O,RB,3,0,0.688,0.656,0,0,-0.18612247705459595,-1.2994928359985352,0.73851478099823,-0.181824803352356,-0.1903524398803711,0.3382914662361145,0.4505422711372376,0.1545354574918747,0
Rick Christophel,2015,Arizona Cardinals (NFL),tight ends,O,TE,3,2,0.688,0.656,0,0,-0.49439737200737,-0.4756208658218384,0.25823238492012024,0.39625149965286255,-0.2259839475154877,0.6265782713890076,0.16774506866931915,1.5733147859573364,0
Darryl Drake,2015,Arizona Cardinals (NFL),wide receivers,O,WR,3,11,0.688,0.625,0,0,-0.4282787144184113,-0.4332784116268158,0.7923496961593628,0.6811841130256653,-0.4242286384105681,-0.18237969279289248,-0.4974769651889801,0.978503167629242,0
Kevin Ross,2016,Arizona Cardinals (NFL),cornerbacks,D,Sec,3,11,0.812,0.656,0,0,0.4789012372493744,-0.3458286225795746,0.05374892801046372,0.3903709352016449,-0.4042949378490448,-0.26454034447669983,0.5483610630035399,0.4942243695259094,0
Nick Rapone,2016,Arizona Cardinals (NFL),defensive backs,D,Sec,3,0,0.812,0.708,0,0,0.7856762409210205,-0.7078500390052795,0.2610546052455902,0.6141385436058044,0.13005462288856506,1.1499624252319336,0.3547960221767425,1.2127033472061155,0
James Bettcher,2016,Arizona Cardinals (NFL),defensive coordinator,DC,DC,2,4,0.812,0.708,0,1,0.5671834945678711,-0.5533387064933777,0.1947154700756073,0.5992315411567688,-0.4797608256340027,0.9279788732528688,0.1652064174413681,1.246784806251526,0
Brentson Buckner,2016,Arizona Cardinals (NFL),defensive line,D,DL,3,6,0.812,0.708,0,0,0.8587556481361389,-0.873290479183197,0.15400256216526031,0.716989278793335,0.2477341890335083,1.2659536600112915,0.4798275828361511,1.3021398782730105,0
Bruce Arians,2016,Arizona Cardinals (NFL),head coach,HC,HC,1,23,0.812,0.713,1,0,0.4698385894298554,0.049040593206882484,-0.3758777379989624,0.6324340105056763,-0.5254938006401062,0.9409468173980712,0.3016122281551361,0.674968421459198,0
Larry Foote,2016,Arizona Cardinals (NFL),inside linebackers,D,LB,3,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Bob Sanders,2016,Arizona Cardinals (NFL),linebackers,D,LB,3,15,0.812,0.4,0,0,0.902917981147766,0.15567786991596222,-0.0344320647418499,-0.07268096506595613,-0.14640338718891144,0.036470063030719764,0.10364183783531188,-0.12034913152456285,0
Harold Goodwin,2016,Arizona Cardinals (NFL),offensive coordinator,OC,OC,2,12,0.812,0.703,0,1,0.42904189229011536,-0.20642440021038053,0.1899779886007309,0.6523979902267456,-0.29545000195503235,1.1657545566558838,0.3028314411640167,0.9042394757270812,0
Levon Kirkland,2016,Arizona Cardinals (NFL),outside linebackers,D,LB,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Freddie Kitchens,2016,Arizona Cardinals (NFL),quarterbacks,O,QB,3,10,0.812,0.587,0,0,0.9229914546012878,-0.17228956520557406,-0.04572108760476112,-0.07096739113330841,0.4279172420501709,1.1349071264266968,0.6383140087127686,1.0053006410598757,0
Stump Mitchell,2016,Arizona Cardinals (NFL),running backs,O,RB,3,0,0.812,0.708,0,0,0.3882206082344055,-1.1417663097381592,-0.2625204026699066,0.9604917764663696,0.10895034670829773,0.7325474619865417,0.12502805888652802,-0.4091373383998871,0
Rick Christophel,2016,Arizona Cardinals (NFL),tight ends,O,TE,3,3,0.812,0.708,0,0,0.5956873297691345,-0.6765255928039551,0.14550182223320007,0.41293251514434814,0.1160382479429245,1.1664879322052002,0.304080605506897,0.9622659087181092,0
Darryl Drake,2016,Arizona Cardinals (NFL),wide receivers,O,WR,3,12,0.812,0.65,0,0,0.25389599800109863,-0.6576922535896301,0.923898994922638,0.3489297926425934,-0.5029633045196533,0.5272349119186401,-0.016730286180973053,0.6238815784454346,0
Kevin Ross,2017,Arizona Cardinals (NFL),cornerbacks,D,Sec,3,12,0.812,0.641,0,0,0.6543399095535278,-0.2960830628871918,-0.5050754547119141,0.3144434094429016,0.24887380003929135,-0.683161735534668,0.2170715034008026,0.6973043084144592,0
Nick Rapone,2017,Arizona Cardinals (NFL),defensive backs,D,Sec,3,0,0.812,0.641,0,0,1.0412430763244631,-0.2256904095411301,-0.5818714499473572,0.92098468542099,1.0382035970687866,0.005626346450299025,0.4598642885684967,1.0158185958862305,0
James Bettcher,2017,Arizona Cardinals (NFL),defensive coordinator,DC,DC,2,5,0.812,0.641,0,1,1.3692677021026611,-0.12594546377658844,-0.3446769118309021,0.7193186283111572,0.3309578597545624,0.01599985733628273,0.08769971877336502,1.2689554691314695,0
Brentson Buckner,2017,Arizona Cardinals (NFL),defensive line,D,DL,3,7,0.812,0.641,0,0,1.3244996070861816,-0.2854723930358887,-0.562690794467926,1.0064523220062256,1.0843052864074707,0.07872654497623444,0.4002910852432251,1.3035709857940674,0
Bruce Arians,2017,Arizona Cardinals (NFL),head coach,HC,HC,1,24,0.812,0.65,1,0,0.26804330945014954,0.14002138376235962,-0.4154014587402344,0.5690538287162781,0.22677285969257355,0.2475545257329941,-0.3019948303699493,1.0970346927642822,0
Larry Foote,2017,Arizona Cardinals (NFL),inside linebackers,D,LB,3,2,0.438,0.438,0,0,1.2720661163330078,-0.07150153815746307,-0.4392067790031433,1.0691118240356443,0.9781869649887084,-0.32818543910980225,0.17933326959609985,1.2179309129714966,0
Bob Sanders,2017,Arizona Cardinals (NFL),linebackers,D,LB,3,16,0.812,0.413,0,0,0.7522488236427307,0.6181581020355225,-0.601581871509552,0.271206796169281,0.4978897273540497,-0.28863611817359924,0.017463130876421932,0.11049897968769072,0
Harold Goodwin,2017,Arizona Cardinals (NFL),offensive coordinator,OC,OC,2,13,0.812,0.65,0,1,0.8400335311889648,0.0950433909893036,-0.3002011179924011,0.9658052921295166,0.5077317357063293,0.3395312428474426,0.04732692614197731,1.0946676731109621,0
Byron Leftwich,2017,Arizona Cardinals (NFL),quarterbacks,O,QB,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Freddie Kitchens,2017,Arizona Cardinals (NFL),running backs,O,RB,3,11,0.812,0.575,0,0,0.7425606250762941,-0.2889109253883362,-0.7746593952178955,0.4595958888530731,1.0110539197921753,0.8680216073989868,0.4329872727394104,0.793008029460907,0
Rick Christophel,2017,Arizona Cardinals (NFL),tight ends,O,TE,3,4,0.812,0.641,0,0,0.9029472470283508,-0.4878525137901306,-0.43009302020072937,0.7621601223945618,0.6237488985061646,0.15720412135124207,0.2730405330657959,1.028691291809082,0
Darryl Drake,2017,Arizona Cardinals (NFL),wide receivers,O,WR,3,13,0.812,0.638,0,0,0.8719568848609924,-0.3885103166103363,0.08179745078086853,1.0391786098480225,-0.2941489815711975,0.21913887560367584,-0.3729501068592072,0.33175140619277954,0
David Merritt,2018,Arizona Cardinals (NFL),defensive backs,D,Sec,3,17,0.688,0.413,0,0,0.9567595720291138,0.11541204154491425,0.2361235469579697,-1.3268823623657229,1.0342738628387451,-0.307145893573761,-0.504499614238739,-0.018178407102823257,0
Al Holcomb,2018,Arizona Cardinals (NFL),defensive coordinator,DC,DC,2,9,0.938,0.638,0,1,-0.4384603500366211,-2.1185147762298584,0.009052435867488384,-0.06958650797605515,-0.010978312231600285,-1.4371209144592283,-1.2810754776000977,0.40363955497741705,0
Steve Wilks,2018,Arizona Cardinals (NFL),head coach,HC,HC,1,12,0.938,0.632,1,0,0.2650531828403473,-1.1065675020217896,0.12057437747716905,0.06712893396615982,0.05618840083479881,-1.1663676500320437,-0.8086562752723694,0.8706092238426208,0
Larry Foote,2018,Arizona Cardinals (NFL),linebackers,D,LB,3,3,0.5,0.469,0,0,0.4579456746578217,-0.8689508438110352,0.9268019795417786,-0.16040383279323578,1.6881518363952637,-0.9238821268081664,0.05447177216410637,1.5384114980697632,0
Mike McCoy,2018,Arizona Cardinals (NFL),offensive coordinator,OC,OC,2,18,0.562,0.4,0,1,-0.3239064514636993,-0.4642249643802643,0.28854554891586304,-0.563401997089386,-0.5330747961997986,0.4158232808113098,-1.0820022821426392,-0.05466187000274658,0
Ray Brown,2018,Arizona Cardinals (NFL),offensive line,O,OL,3,10,0.688,0.531,0,0,-0.4688576459884644,-2.369500637054444,-0.0008613954996690153,0.04343660920858383,-0.019741063937544826,-1.3349405527114868,-1.5105319023132324,0.4654285311698914,0
Byron Leftwich,2018,Arizona Cardinals (NFL),quarterbacks,O,QB,3,1,0.5,0.5,0,0,0.7070921659469604,-0.7447953224182129,0.8912476897239685,-0.2253322005271912,1.636359453201294,-0.9909717440605164,0.06402784585952759,1.797416925430298,0
Kirby Wilson,2018,Arizona Cardinals (NFL),running backs,O,RB,3,20,0.688,0.25,0,0,-0.3833461999893189,-0.3156694173812866,0.7185052633285522,-0.3649213314056397,0.2627581059932709,0.10384470969438553,0.2458367496728897,0.5579157471656799,0
Don Johnson,2018,Arizona Cardinals (NFL),defensive line,D,DL,3,11,0.562,0.458,0,0,0.1925620287656784,-0.553943395614624,0.058262273669242866,-0.2576436400413513,-0.10301356017589568,-0.7914212346076965,-0.4651849567890167,0.5610709190368652,0
